time, X Target PCS_11_1_PCS(mm), X Actual PCS_11_2_PCS(mm), Y Target PCS_12_1_PCS(mm), Y Actual PCS_12_2_PCS(mm), Z Target PCS_13_1_PCS(mm), Z Actual PCS_13_2_PCS(mm), TCPCmdVel_9_19_, TCPActVel_9_20_
271.995,619.986512,619.986663,0.003244,-0.002057,445.004000,445.080518,0.000000,0.000000
275.994,619.986512,619.986617,0.003244,-0.002057,445.004000,445.080320,0.000000,0.050615
280.029,619.986512,619.986663,0.003244,-0.001763,445.004000,445.080518,0.000000,0.089296
283.992,619.986512,619.986663,0.003244,-0.001984,445.004000,445.080518,0.000000,0.055359
287.995,619.986512,619.986601,0.003244,-0.002057,445.004000,445.081009,0.000000,0.125189
291.997,619.986512,619.986617,0.003244,-0.001984,445.004000,445.080320,0.000000,0.173240
295.984,619.986512,619.986629,0.003244,-0.002057,445.004000,445.080812,0.000000,0.124279
300.033,619.986512,619.986663,0.003244,-0.001984,445.004000,445.080518,0.000000,0.076242
304.012,619.986512,619.986617,0.003244,-0.002057,445.004000,445.080320,0.000000,0.053790
308.051,619.986512,619.986511,0.003244,-0.001690,445.004000,445.080615,0.000000,0.120611
312.146,619.986512,619.986663,0.003244,-0.001984,445.004000,445.080518,0.000000,0.086283
316.007,619.986512,619.986556,0.003244,-0.001763,445.004000,445.080812,0.000000,0.095863
320.036,619.986512,619.986663,0.003244,-0.002057,445.004000,445.080518,0.000000,0.107410
323.998,619.986512,619.986589,0.003244,-0.002057,445.004000,445.080518,0.000000,0.018392
328.025,619.986512,619.986736,0.003244,-0.001763,445.004000,445.080518,0.000000,0.082248
332.036,619.986512,619.986708,0.003244,-0.001690,445.004000,445.080715,0.000000,0.053057
336.011,619.986512,619.986663,0.003244,-0.002057,445.004000,445.080518,0.000000,0.104804
340.052,619.986512,619.986663,0.003244,-0.001690,445.004000,445.080518,0.000000,0.091771
344.037,619.986512,619.986736,0.003244,-0.001763,445.004000,445.080518,0.000000,0.025879
348.036,619.986512,619.986663,0.003244,-0.001763,445.004000,445.080518,0.000000,0.018392
352.023,619.986512,619.986617,0.003244,-0.002057,445.004000,445.080320,0.000000,0.089296
355.997,619.986512,619.986556,0.003244,-0.001763,445.004000,445.080812,0.000000,0.144058
360.075,619.986512,619.986663,0.003244,-0.001763,445.004000,445.080518,0.000000,0.078263
364.037,619.986512,619.986556,0.003244,-0.001690,445.004000,445.080812,0.000000,0.080352
368.038,619.986512,619.986663,0.003244,-0.001763,445.004000,445.080518,0.000000,0.080352
372.024,619.986512,619.986663,0.003244,-0.001690,445.004000,445.080518,0.000000,0.018206
376.035,619.986512,619.986556,0.003244,-0.001984,445.004000,445.080812,0.000000,0.107410
380.070,619.986512,619.986663,0.003244,-0.001690,445.004000,445.080518,0.000000,0.107410
384.043,619.986512,619.986663,0.003244,-0.002057,445.004000,445.080518,0.000000,0.091771
388.039,619.986512,619.986511,0.003244,-0.001763,445.004000,445.080615,0.000000,0.086283
392.019,619.986512,619.986511,0.003244,-0.001690,445.004000,445.080615,0.000000,0.018206
396.000,619.986512,619.986663,0.003244,-0.001690,445.004000,445.080518,0.000000,0.045089
400.046,619.986512,619.986556,0.003244,-0.001763,445.004000,445.080812,0.000000,0.080353
404.001,619.986512,619.986663,0.003244,-0.002057,445.004000,445.080518,0.000000,0.107410
407.994,619.986512,619.986556,0.003244,-0.001690,445.004000,445.080812,0.000000,0.120611
412.004,619.986512,619.986736,0.003244,-0.001690,445.004000,445.080518,0.000000,0.086286
416.026,619.986512,619.986617,0.003244,-0.001690,445.004000,445.080320,0.000000,0.057591
419.989,619.986512,619.986663,0.003244,-0.001763,445.004000,445.080518,0.000000,0.053790
423.998,619.986512,619.986617,0.003244,-0.001763,445.004000,445.080320,0.000000,0.050615
428.051,619.986512,619.986663,0.003244,-0.001690,445.004000,445.080518,0.000000,0.053790
432.003,619.986512,619.986691,0.003244,-0.001763,445.004000,445.080320,0.000000,0.053057
436.005,619.986512,619.986663,0.003244,-0.001763,445.004000,445.080518,0.000000,0.049835
439.989,619.986512,619.986556,0.003244,-0.001763,445.004000,445.080812,0.000000,0.078263
444.009,619.986512,619.986556,0.003244,-0.001763,445.004000,445.080812,0.000000,0.000000
448.041,619.986512,619.986663,0.003244,-0.001690,445.004000,445.080518,0.000000,0.080353
452.010,619.986512,619.986663,0.003244,-0.002057,445.004000,445.080518,0.000000,0.091771
456.004,619.986512,619.986556,0.003244,-0.002057,445.004000,445.080812,0.000000,0.078263
459.987,619.986512,619.986663,0.003244,-0.001690,445.004000,445.080518,0.000000,0.120611
463.996,619.986512,619.986663,0.003244,-0.001763,445.004000,445.080518,0.000000,0.018206
468.052,619.986512,619.986663,0.003244,-0.001690,445.004000,445.080518,0.000000,0.018206
472.001,619.986512,619.986556,0.003244,-0.001763,445.004000,445.080812,0.000000,0.080353
476.004,619.986512,619.986617,0.003244,-0.001690,445.004000,445.080320,0.000000,0.125189
479.999,619.986512,619.986663,0.003244,-0.001763,445.004000,445.080518,0.000000,0.053790
483.994,619.986512,619.986511,0.003244,-0.001763,445.004000,445.080615,0.000000,0.045089
488.041,619.986512,619.986617,0.003244,-0.002057,445.004000,445.080320,0.000000,0.107410
492.024,619.986512,619.986663,0.003244,-0.001690,445.004000,445.080518,0.000000,0.104804
496.017,619.986512,619.986617,0.003244,-0.001690,445.004000,445.080320,0.000000,0.050615
500.013,619.986512,619.986617,0.003244,-0.001763,445.004000,445.080320,0.000000,0.018206
503.996,619.986512,619.986511,0.003244,-0.001984,445.004000,445.080615,0.000000,0.095863
508.055,619.986512,619.986663,0.003244,-0.001763,445.004000,445.080518,0.000000,0.071398
512.024,619.986512,619.986511,0.003244,-0.001763,445.004000,445.080615,0.000000,0.045089
516.027,619.986512,619.986708,0.003244,-0.001690,445.004000,445.080715,0.000000,0.058278
520.027,619.986512,619.986511,0.003244,-0.001763,445.004000,445.080615,0.000000,0.058278
524.008,619.986512,619.986663,0.003244,-0.001763,445.004000,445.080518,0.000000,0.045089
